0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:01:00.145653	55	00:02:37.97	00:02:41.4	Similarly, car and drive are related
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283128	56	00:02:42.9	00:02:44.75	Semantically, and they can be combined
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:01:04.373635	56	00:02:42.9	00:02:44.75	semantically, and they can be combined
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283129	57	00:02:44.75	00:02:47.25	with each other to convey meaning.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283129	58	00:02:47.25	00:02:51.05	However, in general we cannot replace
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283129	59	00:02:51.05	00:02:55.32	cat with sit in a sentence or car with
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283129	60	00:02:55.32	00:02:57.92	drive in a sentence to still get a
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28313	61	00:02:57.92	00:02:58.986666	valid sentence.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28313	62	00:02:58.986666	00:03:01.27	Meaning that if we do that, the
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28313	63	00:03:01.27	00:03:03.21	sentence will become somewhat
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283131	64	00:03:03.21	00:03:04.24	meaningless.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283131	65	00:03:05.9	00:03:08.96	So this is different from paradigmatic
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283131	66	00:03:08.96	00:03:12.17	relations and these two relations are
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:01:42.43573	66	00:03:08.96	00:03:12.17	relation and these two relations are
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283132	67	00:03:12.17	00:03:16.1325	in fact the soul fundamental, that they
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-15 01:20:21.0139	67	00:03:12.17	00:03:16.1325	in fact so fundamental, that they
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283132	68	00:03:16.1325	00:03:20.15	can be generalized to capture basically
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:01:57.97006	68	00:03:16.1325	00:03:20.15	can be generalized to capture basic
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283132	69	00:03:20.15	00:03:22.97	relations between units in arbitrary
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283132	70	00:03:22.97	00:03:23.665	sequences.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283133	71	00:03:23.665	00:03:26.68	And definitely they can be generalized
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:02:09.869081	71	00:03:23.665	00:03:26.68	And definitely they can be generalized to
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283133	72	00:03:26.68	00:03:30.38	describe relations of any items in the
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283133	73	00:03:30.38	00:03:30.93	language.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283133	74	00:03:31.5	00:03:34.67	So A&B don't have to be worse and they
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:03:48.192463	74	00:03:31.5	00:03:34.67	So A&B don't have to be words and they
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283134	75	00:03:34.67	00:03:36.71	can be phrases example.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283134	76	00:03:37.84	00:03:41.38	And they can even be more complex
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283134	77	00:03:41.38	00:03:42.11	phrases.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:04:24.503281	77	00:03:41.38	00:03:42.11	phrases
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283134	78	00:03:42.92	00:03:44.79	Then just a noun phrase.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:04:22.053023	78	00:03:42.92	00:03:44.79	than just a noun phrase.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283135	79	00:03:44.79	00:03:46.7675	If you think about the general problem
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283135	80	00:03:46.7675	00:03:49.25	of the sequence mining, then we can
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283135	81	00:03:49.25	00:03:52.079999	think about the units in the sequence
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283135	82	00:03:52.08	00:03:55.31	data, and then we think of paradigmatic
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283136	83	00:03:55.31	00:04:00.353333	relation as relations that applied to
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:04:48.335865	83	00:03:55.31	00:04:00.353333	relation as relations that are applied to
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283136	84	00:04:00.353333	00:04:03.16	units that tend to occur in similar
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283136	85	00:04:03.16	00:04:06.37	locations in a sentence or in.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:05:00.770041	85	00:04:03.16	00:04:06.37	locations in a sentence or in
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283137	86	00:04:07.4	00:04:10.22	In a sequence of their elements in
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:05:05.481365	86	00:04:07.4	00:04:10.22	a sequence of their elements in
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:05:27.655763	86	00:04:07.4	00:04:10.22	a sequence of data elements in
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283137	87	00:04:10.22	00:04:10.81	general.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283137	88	00:04:11.57	00:04:15.55	So they occur in similar locations
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283137	89	00:04:15.55	00:04:17.83	relative to the neighbors.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:06:15.090137	89	00:04:15.55	00:04:17.83	relative to the neighbors
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283137	90	00:04:18.65	00:04:20.3	In the sequence.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:06:21.294887	90	00:04:18.65	00:04:20.3	in the sequence.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283138	91	00:04:20.86	00:04:23.41	Syntac medical relation, on the other
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:06:32.217157	91	00:04:20.86	00:04:23.41	Syntagmatic relation, on the other
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:06:38.253384	91	00:04:20.86	00:04:23.41	Syntagmatic relation on the other
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283138	92	00:04:23.41	00:04:26.3	hand, is related to Co occurring
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-15 01:21:02.242629	92	00:04:23.41	00:04:26.3	hand, is related to co-occurring
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283138	93	00:04:26.3	00:04:29.1	elements that tend to show up in the
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283139	94	00:04:29.1	00:04:30.29	same sequence.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283139	95	00:04:33.05	00:04:35.66	So these two are complementary.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:06:54.741971	95	00:04:33.05	00:04:35.66	So these two are complementary
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283139	96	00:04:35.66	00:04:38.82	An basically relations of words, and
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:07:00.797956	96	00:04:35.66	00:04:38.82	and basically relations of words, and
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283139	97	00:04:38.82	00:04:40.76	we're interested in discovering them
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28314	98	00:04:40.76	00:04:42.49	automatically from text data.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28314	99	00:04:42.49	00:04:45.42	Discovering such world relations has
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28314	100	00:04:45.42	00:04:46.41	many applications.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28314	101	00:04:47.13	00:04:49.8	First, such relations can be directly
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283141	102	00:04:49.8	00:04:51.99	useful for improving accuracy of
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283141	103	00:04:51.99	00:04:54.523333	minutes and help tasks, and this is
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:09:10.615421	103	00:04:51.99	00:04:54.523333	many NLP tasks, and this is
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283141	104	00:04:54.523333	00:04:57.68	because this is part of our knowledge
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283142	105	00:04:57.68	00:04:58.65	about the language.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283142	106	00:04:58.65	00:05:01.18	So if you know these two words or
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283142	107	00:05:01.18	00:05:03.516666	synonyms, for example, and then you can
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283143	108	00:05:03.516666	00:05:05.1	help a lot of tasks.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283143	109	00:05:05.1	00:05:08.85	An grandma learning can be also done by
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:09:38.495864	109	00:05:05.1	00:05:08.85	And grammer learning can be also done by
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:09:51.120617	109	00:05:05.1	00:05:08.85	And grammar learning can be also done by
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283143	110	00:05:08.85	00:05:11.37	using such techniques because.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:10:01.883332	110	00:05:08.85	00:05:11.37	using such techniques because
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283144	111	00:05:12.14	00:05:14.806666	If we can learn paradigmatic relations,
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283144	112	00:05:14.806666	00:05:17.65	then we form classes of words.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283144	113	00:05:17.65	00:05:18.68	Syntactic classes.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:10:20.781781	113	00:05:17.65	00:05:18.68	Syntactic classes for example.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283144	114	00:05:18.68	00:05:22.77	For example, an if we learn syntagmatic
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:10:26.421954	114	00:05:18.68	00:05:22.77	And if we learn syntagmatic
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283144	115	00:05:22.77	00:05:24.66	relations, then we would be able to
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283145	116	00:05:24.66	00:05:28.25	know the rules for putting together a
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283145	117	00:05:28.25	00:05:30.79	larger expression based on component
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283145	118	00:05:30.79	00:05:31.64	expressions.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283145	119	00:05:32.28	00:05:35.39	So we'll learn the structure and what
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283146	120	00:05:35.39	00:05:37.5	can go with what else.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283146	121	00:05:39.73	00:05:42.785	Water relations can be also very useful
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:10:52.543898	121	00:05:39.73	00:05:42.785	Word relations can be also very useful
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283147	122	00:05:42.785	00:05:45.29	for many applications in tax, retrieval
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:11:00.770508	122	00:05:42.785	00:05:45.29	for many applications in text retrieval
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283147	123	00:05:45.29	00:05:46.07	and mining.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283147	124	00:05:46.07	00:05:48.25	For example, in search in text
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283148	125	00:05:48.25	00:05:51.42	retrieval we can use word associations
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283148	126	00:05:51.42	00:05:53.3	to modify a query.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283148	127	00:05:53.94	00:05:56.41	And this can be used to introduce
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283148	128	00:05:56.41	00:05:58.94	additional related words to a query to
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283149	129	00:05:58.94	00:06:00.62	make the query more effective.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.283149	130	00:06:01.44	00:06:03.48	It's often called query expansion.
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28315	131	00:06:04.16	00:06:06.16	Or you can use related words with
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:11:43.491616	131	00:06:04.16	00:06:06.16	Or you can use related words to
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-11-02 23:02:18.28315	132	00:06:06.16	00:06:08.61	suggested related queries to the user
0d005f7e-0c3f-465b-b7fe-08f45355e3de	2020-12-14 09:11:47.093296	132	00:06:06.16	00:06:08.61	suggest related queries to the user
